user_id,name,affiliation,prev_rank,p_wins,p_win_pct,season_hits,week0_rank,week1_hits,week1_rate,week1_rank,week2_hits,week2_rate,week2_rank,week3_hits,week3_rate,week3_rank,week4_hits,week4_rate,week4_rank,week5_hits,week5_rate,week5_rank,week6_hits,week6_rate,week6_rank,week7_hits,week7_rate,week7_rank,week8_hits,week8_rate,week8_rank,week9_hits,week9_rate,week9_rank,week10_hits,week10_rate,week10_rank,week11_hits,week11_rate,week11_rank,week12_hits,week12_rate,week12_rank,week13_hits,week13_rate,week13_rank,week14_hits,week14_rate,week14_rank,week15_hits,week15_rate,week15_rank,week16_hits,week16_rate,week16_rank,week17_hits,week17_rate,week17_rank
186,David Moore,DallasMorningNews,30,161,60.755,151,59.0,11,16.5,57.0,8,14.25,87.0,9,14.0,89.0,7,13.125,85.0,6,12.299999999999999,93.0,6,11.75,94.0,6,11.357142857142858,94.0,12,12.1875,91.0,10,12.166666666666668,90.0,6,11.8,86.0,12,12.352272727272727,78.0,9,12.625,83.0,9,13.01923076923077,67.0,11,13.732142857142858,58.0,10,14.275,35.0,11,14.21875,22.0,8,13.941176470588236,51.0
283,Bette Marston,MMQB,30,161,60.755,161,59.0,11,16.5,57.0,10,15.75,55.0,11,16.0,31.0,11,16.125,2.0,9,15.600000000000001,4.0,6,14.5,10.0,8,14.142857142857142,25.0,14,15.0,16.0,8,14.51388888888889,18.0,3,13.3,29.0,10,13.21590909090909,49.0,10,13.125,66.0,8,12.951923076923077,74.0,10,13.482142857142858,72.0,12,14.075,48.0,12,13.90625,40.0,8,13.860294117647058,55.0
237,Vic Tafur,The Athletic,31,160,62.992,13,60.0,4,6.0,106.0,9,9.75,104.0,0,6.5,106.0,0,4.875,106.0,0,3.9000000000000004,106.0,0,3.25,106.0,0,2.7857142857142856,106.0,0,2.4375,108.0,0,1.8472222222222223,108.0,0,0.65,108.0,0,0.5909090909090909,108.0,0,0.5416666666666666,108.0,0,0.5,108.0,0,0.4642857142857143,108.0,0,0.43333333333333335,108.0,0,0.40625,108.0,0,0.38235294117647056,108.0
101,Will Brinson,CBS,32,160,60.377,161,62.0,11,16.5,57.0,7,13.5,92.0,9,13.5,96.0,6,12.375,96.0,9,12.600000000000001,90.0,8,12.5,79.0,10,12.857142857142858,70.0,10,13.125,82.0,9,12.88888888888889,77.0,6,12.625,59.0,10,12.818181818181818,63.0,12,13.708333333333332,42.0,8,13.548076923076923,40.0,10,13.839285714285715,51.0,11,14.033333333333333,51.0,10,14.0625,31.0,15,14.985294117647058,6.0
174,Mike Middlehurst-Schwartz,USA Today,32,160,60.377,164,62.0,11,16.5,57.0,11,16.5,28.0,9,15.5,49.0,7,14.25,51.0,8,13.799999999999999,49.0,7,13.25,48.0,10,13.5,45.0,14,14.4375,35.0,7,13.791666666666668,46.0,6,13.0,49.0,12,13.511363636363637,36.0,12,14.25,16.0,9,14.35576923076923,13.0,9,14.589285714285715,19.0,10,14.608333333333334,20.0,12,14.4375,16.0,10,14.823529411764707,10.0
284,Mark Mravic,MMQB,33,159,60.0,41,65.0,9,13.5,101.0,8,12.75,100.0,8,12.5,99.0,8,12.375,96.0,8,12.299999999999999,93.0,0,10.25,97.0,0,8.785714285714285,100.0,0,7.6875,101.0,0,6.277777777777778,101.0,0,5.05,101.0,0,3.8636363636363633,102.0,0,2.708333333333333,102.0,0,1.5769230769230769,103.0,0,1.4642857142857142,103.0,0,1.3666666666666667,103.0,0,1.28125,102.0,0,1.2058823529411764,102.0
217,Adam Stites,SB Nation,33,159,60.0,149,65.0,9,13.5,101.0,10,14.25,87.0,8,13.5,96.0,6,12.375,96.0,6,11.7,96.0,7,11.5,95.0,10,12.0,90.0,11,12.5625,90.0,4,11.694444444444445,91.0,6,11.1,91.0,12,11.795454545454547,89.0,8,12.041666666666668,90.0,7,12.125,89.0,12,12.892857142857142,85.0,11,13.108333333333334,87.0,11,13.1875,77.0,11,14.132352941176471,38.0
280,Andrew Brandt,MMQB,33,159,60.0,161,65.0,14,21.0,1.0,10,18.0,6.0,10,17.0,8.0,4,14.25,51.0,7,13.5,63.0,7,13.0,60.0,8,12.857142857142858,70.0,13,13.6875,67.0,8,12.875,78.0,6,12.225,75.0,11,12.454545454545453,71.0,8,12.916666666666668,79.0,7,12.846153846153847,80.0,12,13.589285714285715,69.0,13,14.35,31.0,11,14.15625,26.0,12,14.735294117647058,14.0
260,Patrick Schmidt,Fansided,34,158,64.228,166,66.0,11,16.5,57.0,11,16.5,28.0,9,15.5,49.0,9,15.0,17.0,9,14.700000000000001,14.0,9,14.5,10.0,10,14.57142857142857,7.0,13,15.1875,7.0,10,15.055555555555555,2.0,5,14.05,4.0,12,14.53409090909091,3.0,11,14.833333333333332,4.0,8,14.634615384615385,5.0,9,14.607142857142858,18.0,10,14.616666666666667,18.0,9,14.09375,28.0,11,14.257352941176471,33.0
96,Neil Hornsby,ProFootballFocus,35,158,59.623,163,67.0,11,16.5,57.0,9,15.0,72.0,10,15.0,65.0,7,13.875,64.0,9,13.799999999999999,49.0,9,13.75,34.0,8,13.5,45.0,12,14.0625,56.0,8,13.61111111111111,54.0,7,13.25,35.0,12,13.636363636363637,24.0,10,14.041666666666668,25.0,11,14.35576923076923,13.0,11,14.660714285714285,17.0,10,14.925,12.0,9,14.53125,12.0,10,14.794117647058822,12.0
35,Ron Jaworski,Pickwatch,36,157,63.563,160,68.0,13,19.5,7.0,9,16.5,28.0,10,16.0,31.0,7,14.625,31.0,8,14.100000000000001,40.0,10,14.25,17.0,11,14.57142857142857,7.0,14,15.375,4.0,7,14.444444444444445,21.0,4,13.525,21.0,11,13.727272727272727,19.0,10,14.125,19.0,8,14.067307692307693,25.0,10,14.089285714285715,36.0,11,14.141666666666666,44.0,9,13.5,66.0,8,13.580882352941178,67.0
49,Seth Wickersham,ESPN,37,157,59.47,166,69.0,11,16.5,57.0,10,15.75,55.0,11,16.0,31.0,4,13.5,75.0,12,14.399999999999999,24.0,8,14.0,27.0,6,13.285714285714286,52.0,14,14.25,43.0,10,14.152777777777779,37.0,5,13.3,29.0,12,13.556818181818182,31.0,10,14.333333333333332,14.0,10,14.10576923076923,20.0,10,14.375,26.0,9,14.733333333333334,15.0,13,14.71875,8.0,11,14.882352941176471,8.0
234,Mike Renner,ProFootballFocus,38,157,59.245,59,70.0,11,16.5,57.0,10,15.75,55.0,8,14.5,79.0,6,13.125,85.0,9,13.200000000000001,76.0,5,12.25,89.0,10,12.642857142857142,79.0,0,11.0625,94.0,0,9.277777777777779,94.0,0,7.7,98.0,0,6.431818181818182,99.0,0,5.458333333333334,99.0,0,4.144230769230769,99.0,0,3.357142857142857,99.0,0,1.9666666666666666,100.0,0,1.84375,99.0,0,1.7352941176470589,99.0
198,Ross Tucker,Westwood One,39,154,62.857,166,71.0,11,16.5,57.0,10,15.75,55.0,10,15.5,49.0,6,13.875,64.0,7,13.200000000000001,76.0,9,13.25,48.0,10,13.5,45.0,15,14.625,29.0,8,14.152777777777779,37.0,4,13.125,42.0,12,13.511363636363637,36.0,12,14.375,13.0,10,14.76923076923077,4.0,11,15.071428571428571,6.0,10,15.083333333333332,6.0,10,14.46875,15.0,11,14.882352941176471,8.0
199,Tony Boselli,Westwood One,40,153,62.449,151,72.0,9,13.5,101.0,8,12.75,100.0,12,14.5,79.0,8,13.875,64.0,8,13.5,63.0,6,12.75,70.0,7,12.42857142857143,85.0,13,13.3125,78.0,9,13.319444444444445,66.0,4,12.575,64.0,9,12.227272727272727,81.0,9,12.375,87.0,9,12.51923076923077,84.0,10,13.071428571428571,82.0,12,13.808333333333334,66.0,9,13.3125,73.0,9,13.316176470588236,74.0
191,Neil Greenberg,TheWashingtonPost,41,152,62.041,22,73.0,12,18.0,26.0,10,16.5,28.0,0,11.0,100.0,0,8.25,104.0,0,6.6000000000000005,104.0,0,5.5,104.0,0,4.714285714285714,104.0,0,4.125,104.0,0,2.4722222222222223,105.0,0,1.1,107.0,0,1.0,106.0,0,0.9166666666666666,106.0,0,0.8461538461538461,106.0,0,0.7857142857142857,106.0,0,0.7333333333333333,106.0,0,0.6875,105.0,0,0.6470588235294118,105.0
27768,Cynthia Frelund,NFL,42,151,65.086,162,74.0,9,13.5,101.0,12,15.75,55.0,12,16.5,17.0,9,15.75,6.0,8,15.0,10.0,8,14.5,10.0,9,14.357142857142858,14.0,13,15.0,16.0,7,14.583333333333332,12.0,4,13.3,29.0,11,13.261363636363637,47.0,11,13.583333333333332,48.0,6,13.201923076923077,58.0,11,13.642857142857142,67.0,10,13.791666666666668,67.0,13,13.90625,40.0,9,14.139705882352942,37.0
270,Joel Wagler,Fansided,43,149,63.136,153,75.0,13,19.5,7.0,11,18.0,6.0,10,17.0,8.0,7,15.375,10.0,10,15.299999999999999,6.0,7,14.5,10.0,8,14.142857142857142,25.0,13,14.8125,24.0,10,14.444444444444445,21.0,7,13.8,10.0,11,13.988636363636363,10.0,9,14.208333333333332,17.0,6,13.567307692307693,39.0,10,13.964285714285715,43.0,11,14.391666666666666,29.0,10,14.03125,32.0,0,12.5,89.0
238,Joe Manniello,Newsday,44,146,55.939,0,76.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0
22,Jason La Canfora,CBS,45,140,52.83,149,77.0,12,18.0,26.0,7,14.25,87.0,10,14.5,79.0,9,14.25,51.0,8,13.799999999999999,49.0,7,13.25,48.0,9,13.285714285714286,52.0,13,14.0625,56.0,8,13.48611111111111,59.0,5,13.025,47.0,9,12.90909090909091,60.0,7,12.583333333333332,84.0,10,12.884615384615385,79.0,10,13.303571428571429,78.0,10,13.466666666666667,79.0,7,12.65625,88.0,8,12.632352941176471,87.0
259,Patrick Allen,Fansided,46,139,60.173,112,78.0,11,16.5,57.0,10,15.75,55.0,9,15.0,65.0,5,13.125,85.0,8,12.899999999999999,83.0,8,12.75,70.0,8,12.642857142857142,79.0,11,13.125,82.0,8,12.708333333333332,85.0,6,12.075,78.0,9,12.102272727272727,86.0,10,12.791666666666668,80.0,0,11.461538461538462,92.0,0,10.178571428571429,96.0,9,10.358333333333334,96.0,0,8.75,96.0,0,7.544117647058823,96.0
251,Chris Burke,The Athletic,47,134,64.423,36,79.0,11,16.5,57.0,9,15.0,72.0,9,14.5,79.0,7,13.5,75.0,0,10.8,99.0,0,9.0,99.0,0,7.714285714285715,103.0,0,6.75,103.0,0,5.125,103.0,0,3.8,103.0,0,2.5113636363636367,103.0,0,1.5,105.0,0,1.3846153846153846,105.0,0,1.2857142857142858,105.0,0,1.2,105.0,0,1.125,104.0,0,1.0588235294117647,104.0
95,Steve Mariucci,NFL,48,130,65.327,121,80.0,9,13.5,101.0,6,11.25,102.0,6,10.5,102.0,7,10.5,101.0,6,10.2,102.0,0,8.5,102.0,7,8.785714285714285,100.0,8,9.1875,99.0,0,7.722222222222222,98.0,6,7.75,97.0,11,8.625,95.0,8,8.833333333333334,96.0,8,9.153846153846153,96.0,10,10.535714285714285,94.0,9,10.866666666666667,93.0,9,11.0625,92.0,11,12.558823529411764,88.0
80,Rich Eisen,NFL,49,126,63.0,122,81.0,7,10.5,105.0,5,9.0,105.0,9,10.5,102.0,8,10.875,100.0,6,10.5,100.0,0,8.75,100.0,7,9.0,98.0,9,9.5625,96.0,0,8.333333333333334,95.0,6,8.475,94.0,10,8.795454545454545,94.0,9,9.041666666666666,95.0,8,9.35576923076923,94.0,11,10.892857142857142,92.0,8,11.058333333333334,92.0,8,10.96875,94.0,11,12.463235294117647,90.0
27765,Terrell Davis,Westwood One,50,119,61.658,150,82.0,10,15.0,83.0,10,15.0,72.0,8,14.0,89.0,6,12.75,90.0,9,12.899999999999999,83.0,7,12.5,79.0,8,12.42857142857143,85.0,13,13.3125,78.0,9,13.194444444444445,68.0,4,12.2,76.0,8,12.181818181818182,83.0,12,13.083333333333332,68.0,9,13.096153846153847,62.0,12,13.839285714285715,51.0,7,13.65,74.0,9,13.15625,79.0,9,13.161764705882353,81.0
48,Michael Irvin,NFL,51,115,57.214,118,83.0,9,13.5,101.0,6,11.25,102.0,5,10.0,103.0,6,9.75,102.0,8,10.2,102.0,0,8.5,102.0,8,9.0,98.0,9,9.5625,96.0,0,8.083333333333334,96.0,4,7.75,97.0,10,8.579545454545455,96.0,9,9.083333333333334,94.0,9,9.317307692307693,95.0,10,10.696428571428571,93.0,7,10.583333333333334,95.0,9,10.65625,95.0,9,11.845588235294118,93.0
37,Kurt Warner,NFL,52,109,54.774,123,84.0,9,13.5,101.0,4,9.75,104.0,5,9.0,104.0,5,8.625,103.0,8,9.3,103.0,0,7.75,103.0,8,8.357142857142858,101.0,11,9.375,97.0,0,7.902777777777778,97.0,5,8.0,95.0,11,9.0,93.0,9,9.625,93.0,8,9.692307692307693,93.0,13,11.553571428571429,90.0,9,11.75,91.0,9,11.5625,91.0,9,12.742647058823529,86.0
256,Josh Hill,Fansided,53,90,56.604,38,85.0,12,18.0,26.0,11,17.25,13.0,9,16.0,31.0,6,14.25,51.0,0,11.399999999999999,98.0,0,9.5,98.0,0,8.142857142857142,102.0,0,7.125,102.0,0,5.361111111111111,102.0,0,3.775,104.0,0,2.4772727272727275,104.0,0,1.5833333333333333,104.0,0,1.4615384615384615,104.0,0,1.3571428571428572,104.0,0,1.2666666666666666,104.0,0,1.1875,103.0,0,1.1176470588235294,103.0
27769,Jori Epstein,USA Today,54,68,57.143,149,86.0,8,12.0,104.0,9,12.75,100.0,9,13.0,97.0,6,12.0,98.0,10,12.600000000000001,90.0,8,12.5,79.0,9,12.642857142857142,79.0,12,13.3125,78.0,8,13.26388888888889,67.0,5,12.575,64.0,10,12.772727272727273,65.0,10,13.333333333333332,53.0,7,12.89423076923077,77.0,9,13.035714285714285,84.0,11,13.366666666666667,82.0,7,12.6875,86.0,11,13.132352941176471,82.0
240,Tom Rock,Newsday,55,2,40.0,0,87.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0
41288,Calvin Watkins,DallasMorningNews,56,0,0.0,159,111.0,11,16.5,57.0,11,16.5,28.0,10,16.0,31.0,9,15.375,10.0,6,14.100000000000001,40.0,8,13.75,34.0,9,13.714285714285714,36.0,13,14.4375,35.0,9,14.152777777777779,37.0,4,13.0,49.0,11,13.21590909090909,49.0,8,13.041666666666668,71.0,13,14.067307692307693,25.0,8,14.017857142857142,40.0,8,13.85,62.0,11,13.65625,59.0,10,13.801470588235293,61.0
41282,Michael Gehlken,DallasMorningNews,56,0,0.0,152,111.0,9,13.5,101.0,10,14.25,87.0,9,14.0,89.0,6,12.75,90.0,7,12.299999999999999,93.0,7,12.0,91.0,7,11.785714285714285,92.0,14,12.9375,85.0,8,12.777777777777779,82.0,4,11.8,86.0,12,12.352272727272727,78.0,10,12.916666666666668,79.0,8,13.01923076923077,67.0,12,13.767857142857142,54.0,9,14.025,53.0,12,13.875,44.0,8,13.845588235294118,57.0
57,Gregg Rosenthal,NFL,56,0,0.0,161,111.0,11,16.5,57.0,11,16.5,28.0,8,15.0,65.0,7,13.875,64.0,9,13.799999999999999,49.0,4,12.5,79.0,11,13.07142857142857,63.0,15,14.25,43.0,8,13.791666666666668,46.0,5,12.825,53.0,11,13.295454545454547,45.0,8,13.375,52.0,9,13.375,50.0,12,14.482142857142858,23.0,9,14.225,41.0,10,13.625,61.0,13,14.360294117647058,27.0
37563,Hunter Armor,Fansided,56,0,0.0,153,111.0,11,16.5,57.0,11,16.5,28.0,11,16.5,17.0,5,14.25,51.0,8,13.799999999999999,49.0,6,13.0,60.0,11,13.5,45.0,13,14.25,43.0,10,14.152777777777779,37.0,3,12.825,53.0,11,12.920454545454547,57.0,8,13.25,60.0,6,12.884615384615385,79.0,8,13.107142857142858,80.0,11,13.183333333333334,84.0,11,13.0,83.0,9,12.875,83.0
45189,Tadd Haislop,Sporting News,56,0,0.0,161,111.0,11,16.5,57.0,9,15.0,72.0,10,15.0,65.0,9,14.625,31.0,8,14.100000000000001,40.0,8,13.75,34.0,11,14.142857142857142,25.0,12,14.625,29.0,9,14.333333333333332,25.0,3,13.25,35.0,11,13.46590909090909,40.0,8,13.291666666666668,56.0,8,13.25,56.0,12,13.857142857142858,47.0,13,14.233333333333334,38.0,10,14.0,34.0,9,13.985294117647058,47.0
220,Fooch,SB Nation,56,0,0.0,152,111.0,12,18.0,26.0,13,18.75,2.0,9,17.0,8.0,5,14.625,31.0,8,14.100000000000001,40.0,5,13.0,60.0,8,12.857142857142858,70.0,14,13.875,60.0,7,13.125,70.0,5,11.925,82.0,10,12.113636363636363,84.0,11,12.958333333333332,76.0,5,12.432692307692307,87.0,7,12.625,88.0,13,13.4,81.0,11,13.09375,81.0,9,13.345588235294118,73.0
38321,Sarah Hardy,SB Nation,56,0,0.0,152,111.0,12,18.0,26.0,9,15.75,55.0,11,16.0,31.0,5,13.875,64.0,7,13.200000000000001,76.0,5,12.25,89.0,10,12.642857142857142,79.0,13,13.5,73.0,8,12.944444444444445,75.0,2,11.725,88.0,13,12.193181818181818,82.0,11,13.041666666666668,71.0,6,12.807692307692307,81.0,10,13.482142857142858,72.0,11,13.683333333333334,72.0,10,13.34375,71.0,9,13.470588235294118,71.0
40108,Tom Schad,USA Today,56,0,0.0,158,111.0,9,13.5,101.0,11,15.0,72.0,9,14.5,79.0,11,15.0,17.0,8,14.399999999999999,24.0,8,14.0,27.0,10,14.142857142857142,25.0,13,14.8125,24.0,8,14.583333333333332,12.0,6,13.775,11.0,12,14.272727272727273,6.0,7,13.666666666666668,46.0,11,14.10576923076923,20.0,9,14.214285714285715,31.0,10,14.233333333333334,38.0,8,13.5625,65.0,8,13.522058823529413,70.0
38323,James Brady,SB Nation,56,0,0.0,159,111.0,12,18.0,26.0,9,15.75,55.0,11,16.0,31.0,8,15.0,17.0,11,15.299999999999999,6.0,8,14.75,4.0,9,14.57142857142857,7.0,12,15.0,16.0,9,14.569444444444445,13.0,5,13.825,8.0,9,13.556818181818182,31.0,8,13.5,49.0,7,12.913461538461538,76.0,9,13.035714285714285,84.0,13,13.666666666666668,73.0,10,13.4375,68.0,9,13.426470588235293,72.0
40890,Jason Reid,ESPN,56,0,0.0,144,111.0,12,18.0,26.0,11,17.25,13.0,10,16.5,17.0,6,14.625,31.0,5,13.200000000000001,76.0,7,12.75,70.0,10,13.07142857142857,63.0,12,13.6875,67.0,7,12.944444444444445,75.0,5,12.0,81.0,12,12.40909090909091,75.0,10,12.958333333333332,76.0,7,13.134615384615385,60.0,0,11.946428571428571,89.0,10,12.008333333333333,89.0,11,11.96875,89.0,9,12.235294117647058,92.0
47801,Morgan Moriarty,SB Nation,56,0,0.0,160,111.0,12,18.0,26.0,11,17.25,13.0,10,16.5,17.0,8,15.375,10.0,9,15.0,10.0,6,14.0,27.0,9,13.92857142857143,30.0,13,14.625,29.0,9,14.208333333333332,29.0,4,13.05,43.0,13,13.602272727272727,26.0,9,13.708333333333332,42.0,6,13.201923076923077,58.0,8,13.410714285714285,74.0,12,13.883333333333333,61.0,12,13.84375,45.0,9,13.830882352941178,58.0
41287,John Owning,DallasMorningNews,56,0,0.0,153,111.0,12,18.0,26.0,10,16.5,28.0,9,15.5,49.0,6,13.875,64.0,10,14.100000000000001,40.0,6,13.25,48.0,11,13.714285714285714,36.0,11,14.0625,56.0,8,13.48611111111111,59.0,3,12.3,73.0,10,12.488636363636363,70.0,10,13.041666666666668,71.0,9,12.923076923076923,75.0,9,13.303571428571429,78.0,12,13.533333333333333,78.0,9,13.28125,75.0,8,13.25,77.0
41759,Solomon Wilcots,ProFootballFocus,56,0,0.0,154,111.0,9,13.5,101.0,8,12.75,100.0,10,13.5,96.0,9,13.5,75.0,7,12.899999999999999,83.0,9,13.0,60.0,8,12.857142857142858,70.0,13,13.6875,67.0,8,13.5,57.0,7,13.275,31.0,11,13.5,38.0,10,13.666666666666668,46.0,5,13.259615384615385,55.0,10,13.428571428571429,73.0,9,13.558333333333334,77.0,10,13.21875,76.0,11,13.654411764705882,66.0
37564,John Buhler,Fansided,56,0,0.0,147,111.0,12,18.0,26.0,7,14.25,87.0,10,14.5,79.0,6,13.125,85.0,9,13.200000000000001,76.0,3,11.75,94.0,9,12.0,90.0,12,12.75,88.0,8,12.222222222222221,89.0,5,11.8,86.0,11,12.056818181818182,87.0,10,12.625,83.0,8,12.48076923076923,86.0,8,13.089285714285715,81.0,9,13.108333333333334,87.0,10,12.90625,85.0,10,13.198529411764707,79.0
46077,Jason Taylor,Westwood One,56,0,0.0,169,111.0,11,16.5,57.0,10,15.75,55.0,10,15.5,49.0,7,14.25,51.0,10,14.399999999999999,24.0,9,14.25,17.0,9,14.142857142857142,25.0,11,14.4375,35.0,9,14.152777777777779,37.0,6,13.475,23.0,11,13.681818181818182,23.0,13,14.583333333333332,7.0,10,14.596153846153847,6.0,10,14.732142857142858,15.0,11,15.025,8.0,12,15.21875,3.0,10,15.345588235294118,3.0
41755,Bruce Gradkowski,ProFootballFocus,56,0,0.0,153,111.0,8,12.0,104.0,9,12.75,100.0,11,14.0,89.0,7,13.125,85.0,10,13.5,63.0,7,13.0,60.0,10,13.285714285714286,52.0,13,14.0625,56.0,8,13.98611111111111,40.0,5,13.275,31.0,11,13.375,42.0,7,13.291666666666668,56.0,10,13.336538461538462,52.0,10,13.75,56.0,9,13.625,76.0,10,13.28125,75.0,8,13.25,77.0
176,Conor Orr,MMQB,56,0,0.0,150,111.0,12,18.0,26.0,9,15.75,55.0,9,15.0,65.0,4,12.75,90.0,9,12.899999999999999,83.0,7,12.5,79.0,10,12.857142857142858,70.0,11,13.3125,78.0,9,12.944444444444445,75.0,7,12.6,61.0,12,13.125,51.0,6,13.25,60.0,9,13.259615384615385,55.0,8,13.357142857142858,76.0,9,13.241666666666667,83.0,9,13.0,83.0,10,13.161764705882353,81.0
45128,Andrew Hawkins,NFL,56,0,0.0,129,111.0,10,15.0,83.0,9,14.25,87.0,10,14.5,79.0,7,13.5,75.0,9,13.5,63.0,7,13.0,60.0,9,13.07142857142857,63.0,12,13.6875,67.0,8,13.375,63.0,4,12.5,67.0,0,10.863636363636363,92.0,9,11.166666666666666,92.0,11,11.538461538461538,91.0,0,10.375,95.0,11,10.741666666666667,94.0,13,11.03125,93.0,0,9.794117647058822,95.0
41285,Alaina Getzenberg,DallasMorningNews,56,0,0.0,63,111.0,10,15.0,83.0,10,15.0,72.0,9,14.5,79.0,8,13.875,64.0,9,13.799999999999999,49.0,8,13.5,41.0,9,13.5,45.0,0,11.8125,92.0,0,10.125,93.0,0,8.525,93.0,0,7.113636363636363,97.0,0,5.875,98.0,0,4.548076923076923,98.0,0,3.375,98.0,0,2.1,98.0,0,1.96875,98.0,0,1.8529411764705883,98.0
53447,Damon Marx,DallasMorningNews,56,0,0.0,93,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,13,2.4375,108.0,8,3.791666666666667,104.0,5,4.55,102.0,12,6.4772727272727275,98.0,10,8.0,97.0,6,8.826923076923077,97.0,9,10.125,97.0,12,11.875,90.0,10,11.65625,90.0,8,11.735294117647058,94.0
44212,Cam Mellor,ProFootballFocus,56,0,0.0,13,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,13,2.4375,108.0,0,2.3472222222222223,106.0,0,2.275,105.0,0,2.215909090909091,105.0,0,2.1666666666666665,103.0,0,2.125,101.0,0,2.0892857142857144,100.0,0,2.0583333333333336,99.0,0,0.40625,108.0,0,0.38235294117647056,108.0
166,Rod Woodson,Westwood One,56,0,0.0,167,111.0,12,18.0,26.0,9,15.75,55.0,10,15.5,49.0,7,14.25,51.0,9,14.100000000000001,40.0,7,13.5,41.0,8,13.285714285714286,52.0,13,14.0625,56.0,11,14.027777777777779,39.0,5,13.3,29.0,12,13.681818181818182,23.0,10,14.083333333333332,23.0,12,14.557692307692307,8.0,13,15.428571428571429,1.0,11,15.841666666666667,1.0,10,15.46875,1.0,8,15.036764705882353,5.0
40506,Kalyn Kahler,MMQB,56,0,0.0,159,111.0,13,19.5,7.0,9,16.5,28.0,10,16.0,31.0,7,14.625,31.0,9,14.399999999999999,24.0,10,14.5,10.0,8,14.142857142857142,25.0,15,15.1875,7.0,9,14.625,10.0,4,13.7,12.0,10,13.727272727272727,19.0,8,13.791666666666668,37.0,7,13.451923076923077,46.0,11,13.642857142857142,67.0,10,13.916666666666668,58.0,9,13.15625,79.0,10,13.301470588235293,75.0
44216,Austin Gayle,ProFootballFocus,56,0,0.0,152,111.0,10,15.0,83.0,8,13.5,92.0,7,12.5,99.0,8,12.375,96.0,5,11.399999999999999,98.0,7,11.25,96.0,9,11.571428571428571,93.0,14,12.75,88.0,7,12.291666666666668,88.0,7,12.1,77.0,13,13.068181818181818,52.0,9,13.208333333333332,63.0,7,13.39423076923077,47.0,9,13.660714285714285,64.0,11,13.991666666666667,55.0,11,13.6875,56.0,10,14.095588235294118,40.0
